ncessch,school_name,zip_mailing,city_location,state_location,school_level,enrollment,lowest_grade_offered,highest_grade_offered
341053005380,Montague Township School,07827,MONTAGUE,NJ,1,242.0,-1.0,8.0
341056000181,Renaissance Middle School at the Rand Building,07042,MONTCLAIR,NJ,2,248.0,6.0,8.0
341056002166,Montclair High School,07042,MONTCLAIR,NJ,3,2041.0,9.0,12.0
341056002168,Bradford Elementary School,07042,UPPER MONTCLAIR,NJ,1,413.0,-1.0,5.0
341056002170,Edgemont Elementary School,07042,MONTCLAIR,NJ,1,276.0,0.0,5.0
341056002172,Glenfield Middle School,07042,MONTCLAIR,NJ,2,668.0,6.0,8.0
341056002176,Hillside Elementary School,07042,MONTCLAIR,NJ,1,535.0,3.0,5.0
341056002178,Buzz Aldrin Middle School,07042,UPPER MONTCLAIR,NJ,2,665.0,6.0,8.0
341056002180,Nishuane Elementary School,07042,MONTCLAIR,NJ,1,462.0,-1.0,2.0
341056002182,Northeast Elementary School,07042,UPPER MONTCLAIR,NJ,1,408.0,0.0,5.0
341056002184,Watchung Elementary School,07042,MONTCLAIR,NJ,1,415.0,0.0,5.0
341056005984,Charles H. Bullock School,07042,MONTCLAIR,NJ,1,466.0,0.0,5.0
341059000398,Village Elementary School,08558,Skillman,NJ,1,660.0,3.0,4.0
341059005250,Montgomery High School,08558,Skillman,NJ,3,1619.0,9.0,12.0
341059005254,Orchard Hill Elementary School,08558,Skillman,NJ,1,810.0,-1.0,2.0
341059006031,Montgomery Upper Middle School,08558,Skillman,NJ,2,780.0,7.0,8.0
341059006130,Montgomery Lower Middle School,08558,Skillman,NJ,2,796.0,5.0,6.0
341062000616,Fieldstone Middle School,07645,Montvale,NJ,2,470.0,5.0,8.0
341062000618,Memorial Elementary School,07645,Montvale,NJ,1,518.0,-1.0,4.0
341065004332,Montville Township High School,07045,MONTVILLE,NJ,3,1128.0,9.0,12.0
341065004334,Cedar Hill School,07082,TOWACO,NJ,1,330.0,-1.0,5.0
341065004336,Robert R Lazar Middle School,07045,MONTVILLE,NJ,2,876.0,6.0,8.0
341065004338,Hilldale School,07058,PINE BROOK,NJ,1,313.0,0.0,5.0
341065004340,Valley View School,07045,MONTVILLE TOWNSHIP,NJ,1,354.0,-1.0,5.0
341065004342,William Mason School,07045,MONTVILLE,NJ,1,218.0,0.0,5.0
341065004344,Woodmont School,07058,PINE BROOK,NJ,1,303.0,0.0,5.0
341068000620,Robert L. Craig School,07074,MOONACHIE,NJ,1,337.0,-1.0,8.0
341071000421,Moorestown Upper Elementary School,08057,MOORESTOWN,NJ,2,912.0,4.0,6.0
341071001132,Moorestown High School,08057,MOORESTOWN,NJ,3,1264.0,9.0,12.0
341071001134,George C. Baker Elementary School,08057,MOORESTOWN,NJ,1,393.0,0.0,3.0
341071001138,Mary E. Roberts Elementary School,08057,MOORESTOWN,NJ,1,334.0,-1.0,3.0
341071001140,William Allen Middle School,08057,MOORESTOWN,NJ,2,664.0,7.0,8.0
341071001142,South Valley Elementary School,08057,MOORESTOWN,NJ,1,388.0,-1.0,3.0
341072000522,Academy for Mathematics Science and Engineering,07866,ROCKAWAY,NJ,3,164.0,9.0,12.0
341072003375,Academy for Environmental Science,07438,Oak Ridge,NJ,3,54.0,9.0,12.0
341072003418,Academy for Biotechnology,07046,Mountain Lakes,NJ,3,52.0,9.0,12.0
341072003439,Academy for Performing Arts,07866,Rockaway,NJ,3,78.0,9.0,12.0
341072003474,Athletic Training and Physical Therapy,07876,Succasunna,NJ,3,1.0,9.0,12.0
341072004348,Morris County School of Technology,07834,DENVILLE,NJ,3,807.0,9.0,12.0
341074004352,Morris Hills High School,07866,ROCKAWAY,NJ,3,1258.0,9.0,12.0
341074004354,Morris Knolls High School,07866,DENVILLE,NJ,3,1412.0,9.0,12.0
341077004358,Morris Plains Borough School,07950,MORRIS PLAINS,NJ,2,383.0,3.0,8.0
341077004362,Mountain Way School,07950,MORRIS PLAINS,NJ,1,209.0,-1.0,2.0
341081000337,Normandy Park School,07960,MORRISTOWN,NJ,1,306.0,0.0,5.0
341081004366,Morristown High School,07960,MORRISTOWN,NJ,3,1886.0,9.0,12.0
341081004368,Alexander Hamilton,07960,MORRISTOWN,NJ,1,315.0,3.0,5.0
341081004370,Alfred Vail School,07950,MORRIS PLAINS,NJ,1,294.0,0.0,2.0
341081004372,Frelinghuysen Middle School,07960,MORRISTOWN,NJ,2,1141.0,6.0,8.0
341081004376,Lafayette Learning Center,07960,MORRISTOWN,NJ,0,109.0,-1.0,-1.0
341081004378,Hillcrest School,07960,MORRISTOWN,NJ,1,290.0,-1.0,2.0
341081004384,Sussex Avenue School,07960,MORRISTOWN,NJ,1,312.0,3.0,5.0
341081004386,Thomas Jefferson School,07960,MORRISTOWN,NJ,1,319.0,3.0,5.0
341081004388,Woodland School,07961,CONVENT STATION,NJ,1,287.0,0.0,2.0
341086004392,Edith M. Decker Elementary School,07856,MT  ARLINGTON,NJ,1,124.0,-1.0,2.0
341086004394,Mount Arlington Public School,07856,MT  ARLINGTON,NJ,2,240.0,3.0,8.0
341089001598,Raymond W. Kershaw School,08059,MOUNT EPHRAIM,NJ,2,128.0,6.0,8.0
341089001600,Mary Bray Elementary School,08059,MOUNT EPHRAIM,NJ,1,293.0,-1.0,5.0
341092001148,John Brainerd Elementary School,08060,MOUNT HOLLY,NJ,1,298.0,-1.0,1.0
341092001150,Gertrude C. Folwell Elementary School,08060,MOUNT HOLLY,NJ,1,308.0,2.0,4.0
341092001152,F. W. Holbein Middle School,08060,MOUNT HOLLY,NJ,2,441.0,5.0,8.0
341095000125,Hartford Upper Elementary School,08054,MOUNT LAUREL,NJ,2,1003.0,5.0,6.0
341095000423,Springville Elementary School,08054,MT  LAUREL,NJ,1,482.0,-1.0,4.0
341095001156,Countryside Elementary School,08054,MOUNT LAUREL,NJ,1,304.0,-1.0,4.0
341095001158,Fleetwood Elementary School,08054,MOUNT LAUREL,NJ,1,388.0,-1.0,4.0
341095001160,Hillside Elementary School,08054,MOUNT LAUREL,NJ,1,345.0,-1.0,4.0
341095001164,T. E. Harrington Middle School,08054,MOUNT LAUREL,NJ,2,946.0,7.0,8.0
341095001166,Parkway Elementary School,08054,MOUNT LAUREL,NJ,1,361.0,-1.0,4.0
341095006070,Larchmont Elementary School,08054,MOUNT LAUREL,NJ,1,414.0,-1.0,4.0
341098000459,Mount Olive Middle School,07828,BUDD LAKE,NJ,2,1090.0,6.0,8.0
341098004398,Mount Olive High School,07836,FLANDERS,NJ,3,1495.0,9.0,12.0
341098004404,Chester M. Stephens Elementary School,07828,BUDD LAKE,NJ,1,657.0,0.0,5.0
341098004406,Mountain View Elementary School,07836,FLANDERS,NJ,1,501.0,-1.0,5.0
341098004410,Sandshore Rd. Elementary School,07828,BUDD LAKE,NJ,1,456.0,0.0,5.0
341098004412,Tinc Rd. Elementary School,07836,FLANDERS,NJ,1,463.0,0.0,5.0
341101004416,Mountain Lakes High School,07046,Mountain Lakes,NJ,3,653.0,9.0,12.0
341101004418,Briarcliff Middle School,07046,Mountain Lakes,NJ,2,276.0,6.0,8.0
341101004420,Lake Drive Program for Hearing Impared,07046,MOUNTAIN LAKES,NJ,1,70.0,-1.0,8.0
341101004422,Wildwood Elementary School,07046,Mountain Lakes,NJ,1,457.0,0.0,5.0
341104000527,Beechwood School,07092,MOUNTAINSIDE,NJ,1,268.0,-1.0,2.0
341104005588,Deerfield Elementary School,07092,MOUNTAINSIDE,NJ,2,479.0,3.0,8.0
341107000172,Mullica Township Primary School,08217,ELWOOD,NJ,1,371.0,-1.0,4.0
341107000174,Mullica Township Middle School,08217,ELWOOD,NJ,2,334.0,5.0,8.0
341110002602,National Park School,08063,NATIONAL PARK,NJ,1,289.0,-1.0,6.0
341113004028,Woodrow Wilson,07753,NEPTUNE CITY,NJ,1,246.0,-1.0,8.0
341116000457,Early Childhood Center,07753,NEPTUNE,NJ,0,203.0,-1.0,-1.0
341116004032,Neptune High School,07753,NEPTUNE,NJ,3,1284.0,9.0,12.0
341116004036,Neptune Middle School,07753,NEPTUNE,NJ,2,712.0,6.0,8.0
341116004040,Gables Elementary School,07753,NEPTUNE,NJ,1,275.0,-1.0,5.0
341116004042,Green Grove Elementary School,07753,NEPTUNE,NJ,1,320.0,-1.0,5.0
341116004048,Midtown Community Elementary School,07753,NEPTUNE,NJ,1,386.0,0.0,5.0
341116004050,Shark River Hills Elementary School,07753,NEPTUNE,NJ,1,254.0,-1.0,5.0
341116004052,Summerfiled Elementary School,07753,NEPTUNE,NJ,1,444.0,-1.0,5.0
341119004426,Netcong Elementary School,07857,NETCONG,NJ,1,288.0,-1.0,8.0
341122002936,New Brunswick Middle School,08901,NEW BRUNSWICK,NJ,2,1154.0,6.0,8.0
341122003379,Lincoln Annex School,08901,New Brunswick,NJ,2,742.0,3.0,8.0
341122003454,New Brunswick High School,08901,NEW BRUNSWICK,NJ,3,2328.0,9.0,12.0
341122003456,A Chester Redshaw School,08901,NEW BRUNSWICK,NJ,1,929.0,-1.0,5.0
341122003460,Lincoln Elementary School,08901,NEW BRUNSWICK,NJ,1,544.0,0.0,3.0
341122003462,Livingston Elementary School,08901,NEW BRUNSWICK,NJ,1,402.0,0.0,5.0
341122003464,Lord Stirling Elementary School,08901,NEW BRUNSWICK,NJ,1,509.0,-1.0,5.0
341122003466,Mckinley Community School,08901,NEW BRUNSWICK,NJ,1,762.0,-1.0,8.0
341122003472,Roosevelt Elementary School,08901,NEW BRUNSWICK,NJ,1,734.0,0.0,5.0
341122003476,Woodrow Wilson Elementary School,08901,NEW BRUNSWICK,NJ,1,385.0,-1.0,8.0
341122005940,Paul Robeson Community School for the Arts,08901,NEW BRUNSWICK,NJ,1,760.0,-1.0,8.0
341125001168,New Hanover Township School,08562,WRIGHTSTOWN,NJ,1,177.0,-1.0,8.0
341128000624,New Milford High School,07646,NEW MILFORD,NJ,3,594.0,9.0,12.0
341128000626,Berkley Street School,07646,NEW MILFORD,NJ,1,443.0,0.0,5.0
341128000628,Bertrand F. Gibbs Elementary School,07646,NEW MILFORD,NJ,1,478.0,0.0,5.0
341128000632,David E. Owens Middle School,07646,NEW MILFORD,NJ,2,499.0,6.0,8.0
341131005592,New Providence High School,07974,NEW PROVIDENCE,NJ,3,641.0,9.0,12.0
341131005594,Allen W. Roberts School,07974,NEW PROVIDENCE,NJ,1,714.0,-1.0,6.0
341131005600,Salt Brook School,07974,NEW PROVIDENCE,NJ,1,654.0,0.0,6.0
341131006097,New Providence Middle School,07974,NEW PROVIDENCE,NJ,2,401.0,7.0,8.0
341134000091,Rafael Hernandez School,07104,NEWARK,NJ,1,772.0,-1.0,8.0
341134000139,Technology High School,07102,NEWARK,NJ,3,643.0,9.0,12.0
341134000791,American History High School,07103,NEWARK,NJ,3,440.0,9.0,12.0
341134002188,Arts High School,07102,NEWARK,NJ,3,578.0,8.0,12.0
341134002190,Barringer High School,07104,NEWARK,NJ,3,1610.0,9.0,12.0
341134002192,Central High School,07103,NEWARK,NJ,3,774.0,9.0,12.0
341134002194,East Side High School,07105,NEWARK,NJ,3,2126.0,9.0,12.0
341134002198,Malcolm X Shabazz High School,07108,NEWARK,NJ,3,362.0,9.0,12.0
341134002200,Science Park High School,07102,NEWARK,NJ,3,820.0,7.0,12.0
341134002202,University High School,07108,NEWARK,NJ,3,458.0,7.0,12.0
341134002206,Weequahic High School,07112,NEWARK,NJ,3,394.0,9.0,12.0
341134002208,West Side High School,07103,Newark,NJ,3,615.0,9.0,12.0
341134002222,Abington Avenue School,07107,NEWARK,NJ,1,878.0,-1.0,8.0
341134002228,Ann Street School,07105,NEWARK,NJ,1,1272.0,-1.0,8.0
341134002232,Avon Avenue School,07108,NEWARK,NJ,1,537.0,-1.0,8.0
341134002234,Belmont Runyon Elementary School,07108,NEWARK,NJ,1,481.0,-1.0,8.0
341134002244,Branch Brook School,07104,NEWARK,NJ,1,111.0,-1.0,4.0
341134002248,Bruce Street School For The Deaf,07112,NEWARK,NJ,1,60.0,-1.0,8.0
341134002252,Camden Street Elementary School,07103,NEWARK,NJ,1,600.0,-1.0,8.0
341134002256,Chancellor Avenue School,07112,NEWARK,NJ,1,522.0,-1.0,8.0
341134002262,Cleveland Avenue School,07103,NEWARK,NJ,1,435.0,-1.0,8.0
341134002266,Peshine Avenue School,07112,NEWARK,NJ,1,728.0,-1.0,8.0
341134002270,Elliott Street Elementary School,07104,NEWARK,NJ,1,896.0,-1.0,8.0
341134002274,First Avenue School,07107,NEWARK,NJ,1,1149.0,-1.0,8.0
341134002276,Fourteenth Avenue School,07103,NEWARK,NJ,1,104.0,-1.0,7.0
341134002278,Benjamin Franklin Elementary School,07104,NEWARK,NJ,1,557.0,-1.0,8.0
341134002280,Dr William H. Horton Elementary School,07107,NEWARK,NJ,1,779.0,-1.0,8.0
341134002282,Harriet Tubman Elementary School,07103,NEWARK,NJ,1,385.0,-1.0,6.0
341134002284,Hawkins Street School,07105,NEWARK,NJ,1,696.0,-1.0,8.0
341134002288,Hawthorne Avenue School,07112,NEWARK,NJ,1,463.0,-1.0,8.0
341134002296,John F. Kennedy School,07103,NEWARK,NJ,4,149.0,-1.0,12.0
341134002298,Lafayette Street School,07105,NEWARK,NJ,1,1267.0,-1.0,8.0
341134002302,Lincoln,07106,NEWARK,NJ,1,414.0,-1.0,8.0
341134002304,Louise A. Spencer Elementary School,07108,NEWARK,NJ,1,728.0,-1.0,8.0
341134002318,McKinley Elementary School,07104,NEWARK,NJ,1,849.0,-1.0,8.0
341134002326,Mt Vernon Place School,07106,NEWARK,NJ,1,843.0,-1.0,8.0
341134002330,Oliver Street School,07105,NEWARK,NJ,1,1051.0,-1.0,8.0
341134002334,Quitman Street School,07103,NEWARK,NJ,1,551.0,-1.0,8.0
341134002338,Ridge Street School,07104,NEWARK,NJ,1,664.0,-1.0,8.0
341134002342,Roberto Clemente Elementary School,07104,NEWARK,NJ,1,616.0,-1.0,8.0
341134002352,South Street Elementary School,07105,NEWARK,NJ,1,798.0,-1.0,8.0
341134002354,South Seventeenth Street School,07103,NEWARK,NJ,1,451.0,-1.0,8.0
341134002356,Speedway Avenue School,07106,NEWARK,NJ,1,633.0,-1.0,8.0
341134002360,Sussex Avenue School,07107,NEWARK,NJ,1,475.0,-1.0,8.0
341134002364,Thirteenth Avenue School,07103,NEWARK,NJ,1,629.0,-1.0,8.0
341134002368,Wilson Avenue School,07108,NEWARK,NJ,1,1177.0,-1.0,8.0
341134002937,Ivy Hill Elementary School,07106,NEWARK,NJ,1,529.0,-1.0,8.0
341134003061,Park Elementary School,07104,Newark,NJ,1,818.0,-1.0,8.0
341134003117,UPLIFT Academy,07103,NEWARK,NJ,3,,10.0,12.0
341134003119,Newark Innovation Academy,07108,NEWARK,NJ,-1,,,
341134003150,Luis Mu?oz Marin Elementary School,07104,Newark,NJ,1,834.0,-1.0,8.0
341134003151,Newark Leadership Academy,07103,Newark,NJ,-1,,,
341134003153,Early Childhood School - South,07112,NEWARK,NJ,0,178.0,-1.0,-1.0
341134003158,Bard Early College High School,07103,NEWARK,NJ,3,387.0,9.0,12.0
341134003193,Early Childhood School - West,07106,Newark,NJ,0,125.0,-1.0,-1.0
341134003227,Eagle Academy for Young Men of Newark,07112,Newark,NJ,3,222.0,6.0,12.0
341134003281,Early Childhood School - Central,07103,Newark,NJ,0,184.0,-1.0,-1.0
341134003283,Barringer Academy of S.T.E.A.M.,07104,Newark,NJ,-1,,,
341134003327,Early Childhood School - North,07104,Newark,NJ,0,130.0,-1.0,-1.0
341134003374,Salome Ure?a Elementary School,07104,Newark,NJ,1,318.0,-1.0,5.0
341134003455,East Ward Elementary School,07105,Newark,NJ,1,286.0,-1.0,8.0
341134005912,George Washington Carver Elementary School,07112,NEWARK,NJ,1,542.0,-1.0,8.0
341134005976,Dr. E. Alma Flagg School,07104,NEWARK,NJ,1,464.0,-1.0,8.0
341134005985,NJ Regional Day School  - Newark,07112,NEWARK,NJ,4,121.0,0.0,12.0
341140005384,Newton High School,07860,NEWTON,NJ,3,719.0,9.0,12.0
341140005386,Halsted Middle School,07860,NEWTON,NJ,2,366.0,5.0,8.0
341140005388,Merriam Avenue School,07860,NEWTON,NJ,1,491.0,-1.0,4.0
341143000636,North Arlington High School,07031,North Arlington,NJ,3,506.0,9.0,12.0
341143000638,Jefferson Elementary School,07031,North Arlington,NJ,1,299.0,0.0,5.0
341143000640,Roosevelt Elementary School,07031,North Arlington,NJ,1,218.0,0.0,5.0
341143000642,Washington Elementary School,07031,North Arlington,NJ,1,375.0,-1.0,5.0
341143000644,North Arlington Middle School,07031,North Arlington,NJ,2,450.0,6.0,8.0
341146002882,North Bergen High School,07047,N BERGEN,NJ,3,2373.0,9.0,12.0
341146002884,Franklin Elementary School,07047,N BERGEN,NJ,1,623.0,1.0,8.0
341146002886,Horace Mann Elementary School,07047,NORTH BERGEN,NJ,1,1089.0,1.0,8.0
341146002888,John F Kennedy Elementary School,07047,N BERGEN,NJ,1,472.0,1.0,8.0
341146002890,Lincoln Elementary School,07047,NORTH BERGEN,NJ,1,1450.0,-1.0,8.0
341146002892,McKinley Elementary School,07047,NORTH BERGEN,NJ,1,346.0,0.0,8.0
341146002894,Robert Fulton Elementary School,07047,NORTH BERGEN,NJ,1,1196.0,0.0,8.0
341149003480,North Brunswick Township High School,08902,NORTH BRUNSWICK,NJ,3,1886.0,9.0,12.0
341149003482,Arthur M. Judd,08902,NORTH BRUNSWICK,NJ,1,786.0,-1.0,5.0
341149003484,John Adams,08902,NORTH BRUNSWICK,NJ,1,565.0,-1.0,5.0
341149003486,Linwood Middle School,08902,NORTH BRUNSWICK,NJ,2,1356.0,6.0,8.0
341149003488,Livingston Park,08902,NORTH BRUNSWICK,NJ,1,594.0,-1.0,5.0
341149003490,Parsons,08902,NORTH BRUNSWICK,NJ,1,703.0,-1.0,5.0
341152002372,Gould/Mountain Elementary School,07006,N CALDWELL,NJ,1,290.0,-1.0,6.0
341152002374,Grandview Elementary School,07006,N CALDWELL,NJ,1,399.0,-1.0,3.0
341155004830,High Mountain School,07508,NORTH HALEDON,NJ,2,279.0,5.0,8.0
341155004832,Memorial Elementary School,07508,NORTH HALEDON,NJ,1,337.0,-1.0,4.0
341158001174,Discovery Elementary School,08641,Joint Base MDL,NJ,-1,,,
341158001178,Clarence B. Lamb Elementary School,08562,WRIGHTSTOWN,NJ,1,290.0,-1.0,4.0
341158002943,North Hanover Township Upper Elementary School,08652,WRIGHTSTOWN,NJ,2,269.0,5.0,6.0
341158003470,Endeavour Elementary School,08641,JB MDL,NJ,1,640.0,-1.0,4.0
341158006055,Atlantis Elementary School,08641,Joint Base MDL,NJ,-1,,,
341161003024,North Hunterdon High School,08801,Annandale,NJ,3,1508.0,9.0,12.0
341161003026,Voorhees High School,08826,Glen Gardner,NJ,3,894.0,9.0,12.0
341164003337,North Plainfield Middle School,07060,North Plainfield,NJ,2,540.0,7.0,8.0
341164005258,North Plainfield High School,07060,North Plainfield,NJ,3,1102.0,9.0,12.0
341164005260,East End School,07060,North Plainfield,NJ,1,418.0,-1.0,4.0
341164005262,Somerset School,07060,North Plainfield,NJ,2,489.0,5.0,6.0
341164005264,Stony Brook School,07060,North Plainfield,NJ,1,245.0,-1.0,4.0
341164005268,West End School,07060,North Plainfield,NJ,1,498.0,-1.0,4.0
341167001742,Margaret Mace Elementary School,08260,North Wildwood,NJ,1,211.0,-1.0,8.0
341170001182,Northern Burlington County Regional High School,08022,COLUMBUS,NJ,3,1391.0,9.0,12.0
341170001184,Northern Burlington County Regional Middle School,08022,COLUMBUS,NJ,2,776.0,7.0,8.0
341173000646,Northern Highlands Regional High School,07401,ALLENDALE,NJ,3,1400.0,9.0,12.0
341176000650,Northern Valley Regional High School at Demarest,07627,Demarest,NJ,3,959.0,9.0,12.0
341176000652,Northern Valley Regional High School at Old Tappan,07675,Old Tappan,NJ,3,1147.0,9.0,12.0
341176003359,Northern Valley Central,07648,Norwood,NJ,3,154.0,9.0,12.0
341179000215,Northfield Community Middle School,08225,NORTHFIELD,NJ,2,427.0,5.0,8.0
341179000217,Northfield Community Elementary School,08225,NORTHFIELD,NJ,1,508.0,-1.0,4.0
341182000656,Northvale Public School,07647,NORTHVALE,NJ,1,528.0,0.0,8.0
341185000660,Norwood Public School,07648,NORWOOD,NJ,1,597.0,-1.0,8.0
341188002378,Nutley High School,07110,NUTLEY,NJ,3,1179.0,9.0,12.0
341188002380,John H. Walker Middle School,07110,NUTLEY,NJ,2,620.0,7.0,8.0
341188002382,Lincoln School,07110,NUTLEY,NJ,1,460.0,0.0,6.0
341188002384,Radcliffe School,07110,NUTLEY,NJ,1,357.0,-1.0,6.0
341188002388,Spring Garden School,07110,NUTLEY,NJ,1,416.0,-1.0,6.0
341188002390,Washington School,07110,NUTLEY,NJ,1,560.0,0.0,6.0
341188002392,Yantacaw School,07110,NUTLEY,NJ,1,477.0,0.0,6.0
341191000664,Dogwood Hill Elementary School,07436,OAKLAND,NJ,1,265.0,0.0,5.0
341191000666,Heights Elementary School,07436,OAKLAND,NJ,1,344.0,-1.0,5.0
341191000668,Manito Elementary School,07436,OAKLAND,NJ,1,259.0,0.0,5.0
341191000670,Valley Middle School,07436,OAKLAND,NJ,2,461.0,6.0,8.0
341194001604,Oaklyn Public School,08107,OAKLYN,NJ,1,282.0,-1.0,5.0
341197001746,Ocean City High School,08226,OCEAN CITY,NJ,3,1245.0,9.0,12.0
341197001748,Ocean City Intermediate School,08226,OCEAN CITY,NJ,2,524.0,4.0,8.0
341197001750,Ocean City Primary School,08226,OCEAN CITY,NJ,1,343.0,-1.0,3.0
341198000559,Marine Academy of Technology and Environmental Science,08050,MANAHAWKIN,NJ,3,274.0,9.0,12.0
341198003255,Ocean County Vocational Technical School Culinary Center,08087,Little Egg Harbor,NJ,-1,,,
341198004670,Ocean County Vocational Technical School Brick Center,08723,BRICK,NJ,3,2.0,9.0,12.0
341198004672,Ocean County Vocational Technical School Jackson Center,08527,JACKSON,NJ,3,1.0,9.0,12.0
341198004674,Ocean County Vocational Technical School Toms River Center,08753,TOMS RIVER,NJ,3,3.0,9.0,12.0
341198004676,Ocean County Vocational Technical School Waretown Center,08758,WARETOWN,NJ,3,77.0,9.0,12.0
341198006122,Performing Arts Academy of the Ocean County Vocational Tech,08733,LAKEHURST,NJ,3,262.0,9.0,12.0
341203004678,Ocean Gate Elementary School,08740,OCEAN GATE,NJ,1,132.0,-1.0,6.0
341206004058,Ocean Township High School,07755,OAKHURST,NJ,3,1032.0,9.0,12.0
341206004060,Township of Ocean Intermediate School,07712,OCEAN,NJ,2,1019.0,5.0,8.0
341206004064,Ocean Township Elementary School,07755,OAKHURST,NJ,1,372.0,-1.0,4.0
341206004066,Wanamassa Elementary School,07712,WANAMASSA,NJ,1,300.0,-1.0,4.0
341206004068,Wayside Elementary School,07712,OCEAN,NJ,1,567.0,-1.0,4.0
341209004682,Frederic A. Priff Elementary School,08758,WARETOWN,NJ,1,257.0,3.0,6.0
341209004684,Waretown Elementary School,08758,WARETOWN,NJ,1,268.0,-1.0,3.0
341212004072,Maple  Place Middle School,07757,OCEANPORT,NJ,2,245.0,5.0,8.0
341212004074,Wolf Hill School,07757,OCEANPORT,NJ,1,353.0,-1.0,4.0
341215005390,Ogdensburg Borough School,07439,OGDENSBURG,NJ,1,256.0,-1.0,8.0
341218000674,Charles DeWolf Middle School,07675,OLD TAPPAN,NJ,2,311.0,5.0,8.0
341218000676,T. Baldwin Demarest Elementary School,07675,OLD TAPPAN,NJ,1,349.0,-1.0,4.0
341221005042,Oldmans Township School,08067,PEDRICKTOWN,NJ,1,286.0,-1.0,8.0
341224000678,Oradell Public School,07649,ORADELL,NJ,1,758.0,-1.0,6.0
341226000786,River Dell Regional High School,07649,ORADELL,NJ,3,1062.0,9.0,12.0
341226000788,River Dell Middle School,07661,River Edge,NJ,2,541.0,7.0,8.0
341227002396,Orange High School,07050,ORANGE,NJ,3,975.0,9.0,12.0
341227002400,Cleveland Street Elementary SCchool,07050,ORANGE,NJ,1,293.0,-1.0,7.0
341227002402,Forest Street Elementary School,07050,ORANGE,NJ,1,396.0,-1.0,7.0
341227002404,Heywood Avenue Elementary School,07050,ORANGE,NJ,1,370.0,-1.0,7.0
341227002406,Lincoln Avenue Elementary School,07050,ORANGE,NJ,1,818.0,-1.0,7.0
341227002408,Oakwood Avenue Elementary School,07050,ORANGE,NJ,1,278.0,-1.0,7.0
341227002410,Orange Preparatory Academy,07050,ORANGE,NJ,7,665.0,8.0,9.0
341227002412,Park  Avenue Elementary School,07050,ORANGE,NJ,1,419.0,-1.0,8.0
341227003148,Orange Early Childhood Center,07050,Orange,NJ,0,111.0,-1.0,-1.0
341227003217,Career and Innovation Academy of Orange,07050,Orange,NJ,3,,9.0,12.0
341227006117,Rosa Parks /Central Community School,07050,ORANGE,NJ,1,935.0,-1.0,7.0
341230005846,Oxford Central School,07863,Oxford,NJ,1,267.0,-1.0,8.0
341236000682,Palisades Park Jr-Sr High School,07650,PALISADES PARK,NJ,3,774.0,7.0,12.0
341236000684,Lindbergh Elementary School,07650,PALISADES PARK,NJ,1,858.0,1.0,6.0
341236000789,Charles R Smith Early Chilhood Center,07650,PALISADES PARK,NJ,1,196.0,-1.0,0.0
341239001188,Palmyra High School,08065,PALMYRA,NJ,3,349.0,9.0,12.0
341239001190,Charles Street School,08065,PALMYRA,NJ,1,360.0,-1.0,5.0
341239003483,Palmyra Middle School,08065,Palmyra,NJ,2,208.0,6.0,8.0
341242000400,Midland Elementary School,07652,PARAMUS,NJ,1,177.0,0.0,4.0
